,Location Id,Easting,Northing
11643,L1076981,589100.0,257000.0
11644,L1076982,378200.0,565400.0
11645,L1076983,417700.0,544600.0
11646,L1076984,550500.0,310700.0
11647,L1076987,615900.0,292000.0
11648,L1076991,418900.0,444400.0
11649,L1076993,322300.0,129000.0
11650,L1076994,406200.0,427700.0
11651,L1076997,334500.0,163800.0
11652,L1076999,524300.0,142300.0
11653,L1077001,489500.0,461900.0
11654,L1077003,434000.0,203200.0
11655,L1077005,525300.0,321600.0
11656,L1077007,389900.0,284000.0
11657,L1077009,390300.0,195700.0
11658,L1077010,599300.0,221700.0
11659,L1077011,565800.0,201900.0
11660,L1077012,554500.0,214000.0
11661,L1077013,519500.0,297200.0
11662,L1077014,393500.0,409500.0
11663,L1077015,337500.0,397400.0
11664,L1077016,432500.0,535800.0
11665,L1077018,396900.0,249900.0
11666,L1077020,430200.0,469100.0
11667,L1077021,407200.0,125600.0
11668,L1077022,403617.0,125595.0
11669,L1077023,418300.0,437800.0
11670,L1077024,393100.0,248200.0
11671,L1077025,285700.0,108200.0
11672,L1077026,481900.0,347200.0
11673,L1077027,526100.0,297000.0
11674,L1077028,476500.0,225500.0
11675,L1077029,496100.0,372800.0
11676,L1077030,629100.0,160200.0
11677,L1077032,222800.0,92400.0
11678,L1077033,632700.0,278800.0
11679,L1077035,406200.0,315100.0
11680,L1077036,396200.0,354100.0
11681,L1077037,542900.0,324000.0
11682,L1077038,362000.0,430000.0
11683,L1077040,419600.0,509900.0
11684,L1077041,627500.0,238500.0
11685,L1077042,353100.0,363500.0
11686,L1077043,528100.0,304800.0
11687,L1077045,277600.0,356500.0
11688,L1077047,421400.0,96600.0
11689,L1077049,508800.0,368500.0
11690,L1077050,351900.0,530300.0
11691,L1077051,388200.0,357300.0
11692,L1077052,161900.0,34800.0
11693,L1077053,251200.0,104300.0
11694,L1077055,406200.0,314400.0
11695,L1077056,445400.0,361000.0
11696,L1077057,369900.0,436200.0
11697,L1077058,531100.0,395000.0
11698,L1077061,404900.0,110600.0
11699,L1077064,585400.0,166800.0
11700,L1077065,371500.0,755600.0
11701,L1077068,383600.0,324800.0
11702,L1077070,392800.0,266800.0
11703,L1077071,547500.0,227700.0
11704,L1077075,294900.0,715100.0
11705,L1077076,584900.0,342700.0
11706,L1077077,454200.0,326100.0
11707,L1077078,333100.0,150700.0
11708,L1077079,349200.0,717300.0
11709,L1077080,361400.0,828700.0
11710,L1077081,462900.0,428100.0
11711,L1077082,558400.0,237700.0
11712,L1077083,450700.0,429700.0
11713,L1077084,358100.0,705200.0
11714,L1077085,614500.0,140300.0
11715,L1077087,344100.0,420000.0
11716,L1077088,416100.0,185200.0
11717,L1077091,441200.0,360100.0
11718,L1077094,629400.0,140300.0
11719,L1077095,305200.0,859000.0
11720,L1077096,332300.0,366200.0
11721,L1077097,564600.0,333000.0
11722,L1077098,303400.0,858300.0
11723,L1077099,577300.0,312800.0
11724,L1077101,421900.0,130200.0
11725,L1077104,446100.0,367500.0
11726,L1077105,401300.0,284200.0
11727,L1077106,399200.0,230300.0
11728,L1077107,246800.0,387300.0
11729,L1077108,588300.0,132100.0
11730,L1077110,512000.0,175000.0
11731,L1077111,367800.0,354600.0
11732,L1077114,411200.0,286500.0
11733,L1077115,472300.0,379000.0
11734,L1077116,510900.0,126500.0
11735,L1077119,446000.0,296200.0
11736,L1077120,456300.0,175000.0
11737,L1077121,374585.0,145049.0
11738,L1077124,373700.0,213600.0
11739,L1077125,183500.0,768200.0
11740,L1077126,519400.0,301900.0
11741,L1077127,481600.0,119600.0
11742,L1077128,534300.0,319500.0
11743,L1077131,506400.0,433700.0
11744,L1077132,514200.0,123200.0
11745,L1077135,371100.0,141500.0
11746,L1077136,280400.0,126000.0
11747,L1077141,378500.0,279000.0
11748,L1077142,279300.0,62300.0
11749,L1077145,240400.0,102800.0
11750,L1077152,424500.0,275900.0
11751,L1077154,604700.0,214300.0
11752,L1077157,511900.0,108000.0
11753,L1077158,398500.0,93100.0
11754,L1077161,416400.0,271400.0
11755,L1077163,489200.0,152800.0
11756,L1077167,567000.0,204900.0
11757,L1077169,337200.0,98700.0
11758,L1077171,444000.0,98700.0
11759,L1077172,445600.0,390400.0
11760,L1077175,403100.0,87700.0
11761,L1077176,494700.0,139800.0
11762,L1077179,635800.0,308200.0
11763,L1077180,176000.0,42400.0
11764,L1077182,521100.0,143500.0
11765,L1077183,428100.0,191100.0
11766,L1077184,424100.0,415700.0
11767,L1077185,394900.0,383000.0
11768,L1077186,432600.0,392500.0
11769,L1077188,405900.0,246100.0
11770,L1077189,458700.0,279300.0
11771,L1077191,456500.0,418600.0
11772,L1077193,393600.0,383100.0
11773,L1077195,410900.0,597600.0
11774,L1077199,649100.0,319600.0
11775,L1077200,306700.0,268300.0
11776,L1077201,299300.0,103400.0
11777,L1077203,469600.0,199600.0
11778,L1077204,426400.0,320700.0
11779,L1077206,443000.0,197000.0
11780,L1077208,524700.0,404300.0
11781,L1077209,384500.0,94800.0
11782,L1077211,303400.0,166700.0
11783,L1077212,473700.0,322700.0
11784,L1077213,418900.0,418800.0
11785,L1077214,304300.0,675400.0
11786,L1077215,585900.0,217400.0
11787,L1077216,254500.0,55200.0
11788,L1077218,387500.0,840200.0
11789,L1077220,309700.0,231600.0
11790,L1077221,419700.0,553600.0
11791,L1077222,499900.0,371500.0
11792,L1077223,493500.0,427700.0
11793,L1077227,448900.0,510300.0
11794,L1077230,410300.0,551700.0
11795,L1077233,422000.0,438500.0
11796,L1077234,513600.0,467600.0
11797,L1077235,336400.0,217100.0
11798,L1077237,429700.0,125200.0
11799,L1077239,234100.0,250300.0
11800,L1077240,632000.0,160200.0
11801,L1077242,567000.0,185600.0
11802,L1077243,396400.0,93700.0
11803,L1077244,253900.0,212000.0
11804,L1077249,611900.0,329600.0
11805,L1077251,353500.0,228200.0
11806,L1077255,320100.0,561500.0
11807,L1077259,377500.0,860400.0
11808,L1077260,345500.0,536400.0
11809,L1077264,378400.0,296200.0
11810,L1077268,650700.0,315400.0
11811,L1077271,439600.0,228900.0
11812,L1077272,617906.0,256372.0
11813,L1077273,464500.0,182100.0
11814,L1077274,389400.0,201300.0
11815,L1077281,337600.0,318300.0
11816,L1077283,539900.0,229600.0
11817,L1077284,391600.0,335200.0
11818,L1077286,564700.0,275800.0
11819,L1077288,203600.0,71100.0
11820,L1077290,468100.0,231700.0
11821,L1077292,329100.0,556800.0
11822,L1077294,453700.0,342200.0
11823,L1077295,436800.0,537800.0
11824,L1077296,517500.0,414500.0
11825,L1077297,557600.0,147800.0
11826,L1077300,365700.0,298100.0
11827,L1077301,364500.0,261400.0
11828,L1077302,438200.0,552800.0
11829,L1077303,510700.0,297100.0
11830,L1077304,399500.0,451100.0
11831,L1077308,457000.0,156700.0
11832,L1077310,407500.0,162000.0
11833,L1077312,259600.0,262700.0
11834,L1077313,207600.0,66400.0
11835,L1077314,198500.0,58800.0
11836,L1077319,604500.0,324900.0
11837,L1077320,367600.0,355300.0
11838,L1077322,473900.0,210900.0
11839,L1077324,489100.0,432300.0
11840,L1077332,315100.0,648100.0
11841,L1077336,289700.0,69100.0
11842,L1077338,289300.0,182200.0
11843,L1077341,542900.0,139700.0
11844,L1077343,359000.0,810000.0
11845,L1077344,383000.0,261700.0
11846,L1077346,427900.0,320300.0
11847,L1077348,343600.0,371300.0
11848,L1077350,485800.0,381100.0
11849,L1077353,382400.0,411500.0
11850,L1077357,359700.0,322800.0
11851,L1077360,463100.0,349600.0
11852,L1077362,470800.0,115700.0
11853,L1077364,433100.0,100800.0
11854,L1077368,535100.0,166400.0
11855,L1077369,421000.0,444900.0
11856,L1077370,456500.0,349100.0
11857,L1077371,471800.0,252900.0
11858,L1077372,575600.0,125100.0
11859,L1077373,266900.0,52100.0
11860,L1077374,305300.0,645100.0
11861,L1077376,321500.0,211500.0
11862,L1077377,314200.0,355300.0
11863,L1077379,379100.0,417400.0
11864,L1077380,302500.0,105800.0
11865,L1077381,508300.0,170500.0
11866,L1077384,297915.0,108425.0
11867,L1077385,422700.0,276200.0
11868,L1077386,462900.0,267500.0
11869,L1077387,431600.0,273700.0
11870,L1077388,308600.0,97000.0
11871,L1077389,467700.0,217700.0
11872,L1077390,397500.0,95100.0
11873,L1077392,404900.0,215200.0
11874,L1077394,502000.0,132000.0
11875,L1077395,358500.0,186000.0
11876,L1077397,609500.0,333500.0
11877,L1077398,616500.0,226800.0
11878,L1077399,347400.0,196800.0
11879,L1077401,468100.0,162200.0
11880,L1077402,246100.0,99400.0
11881,L1077407,223600.0,244800.0
11882,L1077408,407500.0,302900.0
11883,L1077409,373700.0,387600.0
11884,L1077411,400600.0,428800.0
11885,L1077412,354900.0,462200.0
11886,L1077416,555600.0,184200.0
11887,L1077417,430400.0,581200.0
11888,L1077418,493900.0,267600.0
11889,L1077420,420200.0,421200.0
11890,L1077422,310600.0,759500.0
11891,L1077423,357300.0,518500.0
11892,L1077426,388600.0,404400.0
11893,L1077427,389800.0,350200.0
11894,L1077429,425700.0,439200.0
11895,L1077432,364700.0,224400.0
11896,L1077435,299200.0,671200.0
11897,L1077436,373100.0,182900.0
11898,L1077437,454700.0,295500.0
11899,L1077438,600900.0,273100.0
11900,L1077439,257600.0,238900.0
11901,L1077441,548800.0,171500.0
11902,L1077442,449600.0,328300.0
11903,L1077445,337000.0,368800.0
11904,L1077446,362400.0,108100.0
11905,L1077448,600200.0,127300.0
11906,L1077449,396700.0,271800.0
11907,L1077451,292900.0,246400.0
11908,L1077453,195700.0,230700.0
11909,L1077454,210600.0,208900.0
11910,L1077456,238900.0,346800.0
11911,L1077458,509900.0,156900.0
11912,L1077460,538600.0,377400.0
11913,L1077461,472300.0,312800.0
11914,L1077462,452200.0,387700.0
11915,L1077464,598300.0,230000.0
11916,L1077465,593000.0,222500.0
11917,L1077466,434100.0,420600.0
11918,L1077468,363200.0,177200.0
11919,L1077471,254400.0,203200.0
11920,L1077475,503900.0,404000.0
11921,L1077477,446100.0,114100.0
11922,L1077478,419800.0,319900.0
11923,L1077480,318400.0,321800.0
11924,L1077481,448200.0,425400.0
11925,L1077485,590100.0,271800.0
11926,L1077486,628400.0,143500.0
11927,L1077489,285300.0,47900.0
11928,L1077492,386300.0,343300.0
11929,L1077493,486000.0,394500.0
11930,L1077497,427000.0,433700.0
11931,L1077501,369300.0,147200.0
11932,L1077502,229100.0,71400.0
11933,L1077503,333500.0,328800.0
11934,L1077504,596600.0,240100.0
11935,L1077508,507000.0,250500.0
11936,L1077509,530900.0,342100.0
11937,L1077510,358700.0,144000.0
11938,L1077512,399400.0,396700.0
11939,L1077514,430400.0,255500.0
11940,L1077516,331900.0,214300.0
11941,L1077518,325400.0,203400.0
11942,L1077522,436700.0,349300.0
11943,L1077525,234000.0,55600.0
11944,L1077527,411200.0,633200.0
11945,L1077529,460974.0,163305.0
11946,L1077531,427900.0,285000.0
11947,L1077532,352300.0,113200.0
11948,L1077534,230300.0,105200.0
11949,L1077535,377700.0,412700.0
11950,L1077537,489400.0,507800.0
11951,L1077543,229300.0,377800.0
11952,L1077546,527800.0,304200.0
11953,L1077548,512500.0,193700.0
11954,L1077550,584200.0,330200.0
11955,L1077552,337200.0,368600.0
11956,L1077554,468900.0,395000.0
11957,L1077555,600800.0,310700.0
11958,L1077556,308700.0,595600.0
11959,L1077557,402100.0,829400.0
11960,L1077558,233300.0,610300.0
11961,L1077561,639100.0,320500.0
11962,L1077562,341200.0,716200.0
11963,L1077563,509100.0,420900.0
11964,L1077564,290500.0,922200.0
11965,L1077565,351800.0,280200.0
11966,L1077566,611500.0,300100.0
11967,L1077567,244600.0,57900.0
11968,L1077568,405200.0,536300.0
11969,L1077569,386700.0,253100.0
11970,L1077570,501400.0,413600.0
11971,L1077571,429500.0,137000.0
11972,L1077572,300800.0,521400.0
11973,L1077573,598900.0,201500.0
11974,L1077574,533500.0,311300.0
11975,L1077575,443300.0,412700.0
11976,L1077576,484300.0,267400.0
11977,L1077577,580300.0,131600.0
11978,L1077578,529900.0,139400.0
11979,L1077579,475900.0,163300.0
11980,L1077580,568800.0,268100.0
11981,L1077582,438300.0,399900.0
11982,L1077585,407100.0,235600.0
11983,L1077587,545200.0,311100.0
11984,L1077589,579600.0,249100.0
11985,L1077591,249100.0,642800.0
11986,L1077595,564300.0,153600.0
11987,L1077597,591500.0,274400.0
11988,L1077599,388900.0,419300.0
11989,L1077602,349000.0,283900.0
11990,L1077604,250000.0,143400.0
11991,L1077605,587100.0,164500.0
11992,L1077606,382900.0,162100.0
11993,L1077608,247300.0,606600.0
11994,L1077609,245600.0,392700.0
11995,L1077610,470200.0,113300.0
11996,L1077611,622500.0,140200.0
11997,L1077612,486700.0,398800.0
11998,L1077614,368500.0,210900.0
11999,L1077615,502500.0,489100.0
12000,L1077616,608900.0,216600.0
12001,L1077618,448600.0,389700.0
12002,L1077619,572100.0,282900.0
12003,L1077622,451500.0,147300.0
12004,L1077623,380400.0,450500.0
12005,L1077626,508200.0,124700.0
12006,L1077627,486200.0,112500.0
12007,L1077629,301500.0,105800.0
12008,L1077630,593300.0,289900.0
12009,L1077633,308300.0,586600.0
12010,L1077634,469600.0,248200.0
12011,L1077641,523300.0,249300.0
12012,L1077642,469900.0,430000.0
12013,L1077644,402500.0,253500.0
12014,L1077645,624400.0,241900.0
12015,L1077650,344300.0,163500.0
12016,L1077657,434300.0,245200.0
12017,L1077661,598800.0,285900.0
12018,L1077670,384500.0,167900.0
12019,L1077671,600200.0,281800.0
12020,L1077673,465100.0,214800.0
12021,L1077676,580600.0,203700.0
12022,L1077679,406500.0,328500.0
12023,L1077683,289500.0,753000.0
12024,L1077685,557000.0,205200.0
12025,L1077688,582000.0,266700.0
12026,L1077690,496200.0,103700.0
12027,L1077691,440400.0,421000.0
12028,L1077693,565850.0,178760.0
12029,L1077694,344500.0,537200.0
12030,L1077699,303300.0,316800.0
12031,L1077700,336400.0,310300.0
12032,L1077701,315500.0,573000.0
12033,L1077707,480600.0,103300.0
12034,L1077711,381000.0,579400.0
12035,L1077714,380400.0,789200.0
12036,L1077716,332200.0,447800.0
12037,L1077720,378600.0,171300.0
12038,L1077725,522100.0,341300.0
12039,L1077726,384900.0,131000.0
12040,L1077727,207300.0,913300.0
12041,L1077729,526200.0,341900.0
12042,L1077730,521500.0,331000.0
12043,L1077733,368100.0,564100.0
12044,L1077734,259800.0,131900.0
12045,L1077735,489600.0,172800.0
12046,L1077736,558900.0,298700.0
12047,L1077738,484300.0,467600.0
12048,L1077739,255200.0,47700.0
12049,L1077741,408300.0,106500.0
12050,L1077742,418200.0,105000.0
12051,L1077744,577600.0,130900.0
12052,L1077750,431400.0,93900.0
12053,L1077751,437000.0,346800.0
12054,L1077754,283400.0,721300.0
12055,L1077757,414000.0,550400.0
12056,L1077758,377400.0,361100.0
12057,L1077759,309000.0,323800.0
12058,L1077763,572000.0,288100.0
12059,L1077765,394500.0,812600.0
12060,L1077766,324200.0,547700.0
12061,L1077767,364100.0,332600.0
12062,L1077769,353300.0,248300.0
12063,L1077770,352500.0,303700.0
12064,L1077773,535900.0,278100.0
12065,L1077776,558100.0,112200.0
12066,L1077779,216900.0,91600.0
12067,L1077792,630400.0,295800.0
12068,L1077796,510400.0,278100.0
12069,L1077798,347900.0,255500.0
12070,L1077800,574800.0,312600.0
12071,L1077805,300300.0,576200.0
12072,L1077806,492600.0,365800.0
12073,L1077807,313100.0,289250.0
12074,L1077810,473100.0,466700.0
12075,L1077813,294200.0,101500.0
12076,L1077817,446400.0,102700.0
12077,L1077819,255600.0,123700.0
12078,L1077821,592300.0,225200.0
12079,L1077822,561300.0,234100.0
12080,L1077823,453400.0,407100.0
12081,L1077824,401600.0,288500.0
12082,L1077826,319800.0,568600.0
12083,L1077827,252776.0,91735.0
12084,L1077829,528700.0,272100.0
12085,L1077830,480600.0,390600.0
12086,L1077831,341300.0,238800.0
12087,L1077832,428400.0,344600.0
12088,L1077833,406200.0,459100.0
12089,L1077834,567300.0,327100.0
12090,L1077836,315500.0,579800.0
12091,L1077838,360700.0,205400.0
12092,L1077844,562100.0,168500.0
12093,L1077846,294600.0,146100.0
12094,L1077847,591400.0,319400.0
12095,L1077848,466500.0,153800.0
12096,L1077849,401600.0,303900.0
12097,L1077850,393800.0,857600.0
12098,L1077851,265300.0,79600.0
12099,L1077852,287300.0,74500.0
12100,L1077854,340800.0,763100.0
12101,L1077855,329900.0,566300.0
12102,L1077856,330000.0,364300.0
12103,L1077858,591500.0,138000.0
12104,L1077859,258800.0,212400.0
12105,L1077860,244700.0,52600.0
12106,L1077861,570500.0,342900.0
12107,L1077862,381500.0,410200.0
12108,L1077864,410100.0,555200.0
12109,L1077865,355400.0,368500.0
12110,L1077868,583100.0,235800.0
12111,L1077869,585900.0,237500.0
12112,L1077872,451800.0,91800.0
12113,L1077873,583100.0,236600.0
12114,L1077874,586000.0,237300.0
12115,L1077876,581300.0,238100.0
12116,L1077885,473000.0,176000.0
12117,L1077886,545800.0,222100.0
12118,L1077888,535600.0,398900.0
12119,L1077889,635500.0,151000.0
12120,L1077890,261100.0,264600.0
12121,L1077892,366100.0,423100.0
12122,L1077893,436000.0,176100.0
12123,L1077894,360500.0,529500.0
12124,L1077895,428700.0,318100.0
12125,L1077896,492243.0,218912.0
12126,L1077898,227800.0,338600.0
12127,L1077900,427700.0,207800.0
12128,L1077901,484100.0,269800.0
12129,L1077903,509700.0,347400.0
12130,L1077905,323400.0,645700.0
12131,L1077909,469100.0,455300.0
12132,L1077910,610800.0,330700.0
12133,L1077913,512000.0,286400.0
12134,L1077915,594900.0,200200.0
12135,L1077917,371500.0,91000.0
12136,L1077918,228700.0,233200.0
12137,L1077919,496800.0,159300.0
12138,L1077920,482800.0,289400.0
12139,L1077921,483300.0,228000.0
12140,L1077922,533700.0,144200.0
12141,L1077924,259500.0,793500.0
12142,L1077926,422500.0,568900.0
12143,L1077927,366700.0,851700.0
12144,L1077928,197400.0,45600.0
12145,L1077930,175600.0,874000.0
12146,L1077931,132300.0,837500.0
12147,L1077935,391100.0,169000.0
12148,L1077936,584600.0,125200.0
12149,L1077937,313700.0,326000.0
12150,L1077938,416100.0,132000.0
12151,L1077940,361300.0,166400.0
12152,L1077941,349600.0,106700.0
12153,L1077944,445300.0,399300.0
12154,L1077949,304600.0,381600.0
12155,L1077950,394900.0,282900.0
12156,L1077951,305500.0,379500.0
12157,L1077952,494000.0,160600.0
12158,L1077957,390200.0,445700.0
12159,L1077958,539800.0,332500.0
12160,L1077960,361200.0,274900.0
12161,L1077961,432600.0,491900.0
12162,L1077962,389200.0,346900.0
12163,L1077963,350900.0,1002000.0
12164,L1077964,316300.0,294600.0
12165,L1077966,539400.0,362500.0
12166,L1077970,458700.0,153900.0
12167,L1077972,499200.0,276500.0
12168,L1077975,391400.0,346400.0
12169,L1077977,635000.0,332200.0
12170,L1077978,405600.0,576600.0
12171,L1077979,522800.0,134300.0
12172,L1077980,358900.0,229600.0
12173,L1077981,304600.0,965300.0
12174,L1077982,378200.0,510500.0
12175,L1077983,496200.0,396100.0
12176,L1077984,310200.0,115100.0
12177,L1077985,505900.0,127300.0
12178,L1077987,233600.0,96700.0
12179,L1077989,328700.0,381600.0
12180,L1077992,416100.0,105100.0
12181,L1077995,267400.0,67900.0
12182,L1077998,340100.0,142800.0
12183,L1078002,332700.0,138000.0
12184,L1078005,495000.0,143900.0
12185,L1078012,203100.0,721800.0
12186,L1078013,275500.0,118800.0
12187,L1078014,600600.0,212700.0
12188,L1078015,619600.0,235300.0
12189,L1078016,319200.0,968200.0
12190,L1078017,438000.0,328600.0
12191,L1078018,332000.0,289100.0
12192,L1078019,365300.0,271300.0
12193,L1078020,530300.0,338800.0
12194,L1078021,332700.0,123400.0
12195,L1078022,305500.0,112400.0
12196,L1078024,279700.0,637400.0
12197,L1078026,451100.0,295100.0
12198,L1078030,281600.0,208800.0
12199,L1078031,433100.0,112400.0
12200,L1078032,243900.0,193300.0
12201,L1078033,414800.0,375000.0
12202,L1078034,444900.0,472100.0
12203,L1078035,636600.0,168100.0
12204,L1078036,473900.0,479900.0
12205,L1078037,372800.0,228000.0
12206,L1078038,377100.0,426300.0
12207,L1078039,342600.0,428500.0
12208,L1078040,448100.0,80500.0
12209,L1078041,458800.0,507000.0
12210,L1078042,353700.0,257600.0
12211,L1078043,219100.0,228600.0
12212,L1078045,379600.0,120200.0
12213,L1078046,302400.0,511600.0
12214,L1078047,331800.0,109400.0
12215,L1078048,492700.0,104300.0
12216,L1078049,467100.0,171600.0
12217,L1078050,390200.0,395700.0
12218,L1078051,415200.0,419000.0
12219,L1078052,402600.0,169900.0
12220,L1078053,325900.0,351900.0
12221,L1078054,613300.0,305100.0
12222,L1078055,410500.0,318600.0
12223,L1078057,317200.0,196700.0
12224,L1078058,536800.0,209200.0
12225,L1078059,441800.0,378900.0
12226,L1078060,342104.0,438669.0
12227,L1078061,437700.0,551300.0
12228,L1078064,349700.0,427100.0
12229,L1078065,501600.0,237500.0
12230,L1078066,399700.0,238200.0
12231,L1078067,586000.0,269200.0
12232,L1078068,342700.0,854300.0
12233,L1078069,324100.0,370200.0
